timestamp,env,model,seed,turn,reward,components,parse_ok,usd_cost,prompt_tokens,completion_tokens,latency_s,error,meta
2026-04-24T13:43:20.069017+00:00,super-resolution-div2k-x4,openai/gpt-5.4,0,1,0.5965,"psnr=0.275, ssim=0.644, conformal=0.978",True,0.0365925,2295,2057,36.634,,
2026-04-24T13:43:20.080720+00:00,lodopab-ct-simplified,anthropic/claude-haiku-4.5,1,1,0.7074,"psnr=0.457, ssim=0.810, conformal=0.939",True,0.012651,2346,2061,20.852,,
2026-04-24T13:43:20.069228+00:00,super-resolution-div2k-x4,openai/gpt-5.4,2,1,0.4628,"psnr=0.130, ssim=0.507, conformal=0.862",True,0.0365925,2295,2057,37.25,,
2026-04-24T13:43:20.068912+00:00,super-resolution-div2k-x4,anthropic/claude-sonnet-4.6,2,1,0.4949,"psnr=0.147, ssim=0.561, conformal=0.892",True,0.038688,2326,2114,40.1,,
2026-04-24T13:43:20.068798+00:00,super-resolution-div2k-x4,anthropic/claude-sonnet-4.6,1,1,0.8535,"psnr=0.812, ssim=0.855, conformal=0.907",True,0.039303,2326,2155,47.329,,
2026-04-24T13:43:20.108471+00:00,lodopab-ct-simplified,openai/gpt-5.4-mini,0,1,,,False,0.01073175,2315,1999,8.059,"parse:expected 32 entries in 'image', got 31",
2026-04-24T13:43:20.091704+00:00,lodopab-ct-simplified,openai/gpt-5.4-nano,0,1,,,False,0.00325925,2315,2237,14.822,"parse:expected 32 entries in 'image[8]', got 34",
2026-04-24T13:43:20.114130+00:00,lodopab-ct-simplified,openai/gpt-5.4-mini,1,1,0.7095,"psnr=0.461, ssim=0.812, conformal=0.938",True,0.01101975,2315,2063,9.71,,
2026-04-24T13:43:20.119451+00:00,lodopab-ct-simplified,openai/gpt-5.4-mini,2,1,0.5943,"psnr=0.253, ssim=0.676, conformal=0.968",True,0.01101975,2315,2063,8.681,,
2026-04-24T13:43:20.097357+00:00,lodopab-ct-simplified,openai/gpt-5.4-nano,1,1,,,False,0.00321925,2315,2205,16.98,"parse:expected 32 entries in 'image', got 30",
2026-04-24T13:43:20.102991+00:00,lodopab-ct-simplified,openai/gpt-5.4-nano,2,1,,,False,0.00324425,2315,2225,15.931,"parse:expected 32 entries in 'image[1]', got 33",
2026-04-24T13:43:20.086070+00:00,lodopab-ct-simplified,anthropic/claude-haiku-4.5,2,1,0.5925,"psnr=0.251, ssim=0.671, conformal=0.969",True,0.012651,2346,2061,19.364,,
2026-04-24T13:43:20.068689+00:00,super-resolution-div2k-x4,anthropic/claude-sonnet-4.6,0,1,0.605,"psnr=0.279, ssim=0.655, conformal=0.989",True,0.039123,2326,2143,54.388,,
2026-04-24T13:43:20.169257+00:00,phase-retrieval,anthropic/claude-haiku-4.5,0,1,0.5123,"nmse=0.081, support=0.750, conformal=0.850",True,0.003535,625,582,6.905,,
2026-04-24T13:43:20.158180+00:00,lodopab-ct-simplified,anthropic/claude-opus-4.7,0,1,0.6212,"psnr=0.237, ssim=0.756, conformal=0.999",True,0.064815,2508,2091,16.442,,
