timestamp,env,model,seed,turn,reward,components,parse_ok,usd_cost,prompt_tokens,completion_tokens,latency_s,error,meta
2026-04-24T13:47:35.785686+00:00,phase-retrieval-multiturn,openai/gpt-5.4,0,2,0.3852,"nmse=0.101, support=0.250, conformal=0.900",True,0.0019675,607,30,1.029,,
2026-04-24T13:47:36.815020+00:00,phase-retrieval-multiturn,openai/gpt-5.4,0,3,0.3766,"nmse=0.079, support=0.250, conformal=0.900",True,0.00242,788,30,1.219,,
2026-04-24T13:47:38.034202+00:00,phase-retrieval-multiturn,openai/gpt-5.4,1,1,0.3872,"nmse=0.143, support=0.250, conformal=0.850",True,0.0015125,425,30,1.074,,
2026-04-24T13:47:39.108376+00:00,phase-retrieval-multiturn,openai/gpt-5.4,1,2,0.3228,"nmse=0.132, support=0.000, conformal=0.900",True,0.001965,606,30,1.09,,
2026-04-24T13:47:40.199175+00:00,phase-retrieval-multiturn,openai/gpt-5.4,1,3,0.3225,"nmse=0.131, support=0.000, conformal=0.900",True,0.0024175,787,30,1.214,,
2026-04-24T13:47:21.175498+00:00,phase-retrieval-multiturn,anthropic/claude-sonnet-4.6,0,1,,,False,0.018918,466,1168,23.274,parse:JSON parse error: Expecting property name enclosed in double quotes at position 1,
2026-04-24T13:47:41.414132+00:00,phase-retrieval-multiturn,openai/gpt-5.4,2,1,0.3181,"nmse=0.120, support=0.000, conformal=0.900",True,0.0015125,425,30,1.097,,
2026-04-24T13:47:42.511211+00:00,phase-retrieval-multiturn,openai/gpt-5.4,2,2,0.3146,"nmse=0.112, support=0.000, conformal=0.900",True,0.0019675,607,30,0.989,,
2026-04-24T13:47:43.500853+00:00,phase-retrieval-multiturn,openai/gpt-5.4,2,3,0.388,"nmse=0.145, support=0.250, conformal=0.850",True,0.0024225,789,30,1.139,,
2026-04-24T13:47:25.807773+00:00,phase-retrieval-multiturn,anthropic/claude-sonnet-4.6,2,1,,,False,0.017418,466,1068,19.982,parse:JSON parse error: Expecting property name enclosed in double quotes at position 1,
2026-04-24T13:46:40.921828+00:00,lodopab-ct-simplified-multiturn,anthropic/claude-opus-4.7,1,1,0.7144,"psnr=0.471, ssim=0.818, conformal=0.935",True,0.064735,2492,2091,12.948,,
2026-04-24T13:46:53.883661+00:00,lodopab-ct-simplified-multiturn,anthropic/claude-opus-4.7,1,2,0.7165,"psnr=0.477, ssim=0.818, conformal=0.934",True,0.088485,7242,2091,27.554,,
2026-04-24T13:47:21.453969+00:00,lodopab-ct-simplified-multiturn,anthropic/claude-opus-4.7,1,3,0.72,"psnr=0.481, ssim=0.815, conformal=0.944",True,0.112215,11988,2091,27.375,,
2026-04-24T13:47:23.646075+00:00,phase-retrieval-multiturn,anthropic/claude-sonnet-4.6,1,1,,,False,0.017253,466,1057,27.947,parse:JSON parse error: Expecting property name enclosed in double quotes at position 1,
2026-04-24T13:47:44.640785+00:00,phase-retrieval-multiturn,anthropic/claude-opus-4.7,1,1,0.3209,"nmse=0.127, support=0.000, conformal=0.900",True,0.003835,567,40,2.06,,
2026-04-24T13:47:46.700751+00:00,phase-retrieval-multiturn,anthropic/claude-opus-4.7,1,2,,,False,0.013545,799,382,5.187,parse:JSON parse error: Expecting property name enclosed in double quotes at position 1,
2026-04-24T13:46:10.693123+00:00,lodopab-ct-simplified-multiturn,anthropic/claude-sonnet-4.6,0,1,0.5535,"psnr=0.218, ssim=0.587, conformal=0.967",True,0.039822,2349,2185,26.69,,
2026-04-24T13:46:37.396609+00:00,lodopab-ct-simplified-multiturn,anthropic/claude-sonnet-4.6,0,2,0.5021,"psnr=0.153, ssim=0.530, conformal=0.939",True,0.052665,6705,2170,40.313,,
2026-04-24T13:47:17.730522+00:00,lodopab-ct-simplified-multiturn,anthropic/claude-sonnet-4.6,0,3,0.5667,"psnr=0.238, ssim=0.610, conformal=0.961",True,0.066108,11046,2198,34.825,,
2026-04-24T13:46:41.844496+00:00,lodopab-ct-simplified-multiturn,anthropic/claude-opus-4.7,2,1,0.5928,"psnr=0.254, ssim=0.673, conformal=0.965",True,0.064735,2492,2091,22.149,,
2026-04-24T13:47:04.008392+00:00,lodopab-ct-simplified-multiturn,anthropic/claude-opus-4.7,2,2,0.6046,"psnr=0.264, ssim=0.684, conformal=0.979",True,0.088565,7258,2091,24.725,,
2026-04-24T13:47:28.749850+00:00,lodopab-ct-simplified-multiturn,anthropic/claude-opus-4.7,2,3,0.6076,"psnr=0.268, ssim=0.685, conformal=0.983",True,0.11239,12023,2091,25.127,,
2026-04-24T13:47:48.834209+00:00,mri-knee-reconstruction-multiturn,anthropic/claude-haiku-4.5,0,1,0.6293,"psnr=0.364, ssim=0.685, conformal=0.927",True,0.003351,726,525,3.753,,
2026-04-24T13:47:52.588495+00:00,mri-knee-reconstruction-multiturn,anthropic/claude-haiku-4.5,0,2,0.6293,"psnr=0.364, ssim=0.685, conformal=0.927",True,0.004472,1847,525,7.327,,
2026-04-24T13:47:59.916077+00:00,mri-knee-reconstruction-multiturn,anthropic/claude-haiku-4.5,0,3,0.6293,"psnr=0.364, ssim=0.685, conformal=0.927",True,0.005593,2968,525,7.138,,
2026-04-24T13:47:51.595348+00:00,mri-knee-reconstruction-multiturn,anthropic/claude-haiku-4.5,1,1,0.9025,"psnr=0.955, ssim=0.835, conformal=0.900",True,0.003351,726,525,4.168,,
2026-04-24T13:47:55.764058+00:00,mri-knee-reconstruction-multiturn,anthropic/claude-haiku-4.5,1,2,0.9025,"psnr=0.955, ssim=0.835, conformal=0.900",True,0.004472,1847,525,5.615,,
2026-04-24T13:48:01.379414+00:00,mri-knee-reconstruction-multiturn,anthropic/claude-haiku-4.5,1,3,0.9025,"psnr=0.955, ssim=0.835, conformal=0.900",True,0.005593,2968,525,5.734,,
